accident_severity,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_home_area_type,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_(district),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
3,2,9,0,9,0,1,0,0,0,0,2,1,6,1,36,7,1598,1,6,1,1,2,487861,411193,16,2,1,4,232,6,0,6,40,3,4,6,0,0,4,1,1,1,0,0,1,1,1,1,1,36,7,3,0,0,0,0,0,9,1,6
3,1,9,0,4,0,1,0,0,0,0,1,1,6,1,43,7,1598,1,12,1,3,2,435602,396223,14,2,3,7,215,3,6135,6,30,1,4,3,629,0,0,4,1,1,0,0,1,1,2,2,1,17,4,3,0,0,1,0,0,9,1,3
2,1,11,0,18,0,2,0,0,0,0,1,1,1,1,56,9,6700,2,5,1,1,1,346139,731039,93,1,1,2,918,3,930,6,30,6,2,5,235,0,5,1,1,1,0,0,1,1,1,3,2,19,4,2,1,1,0,0,0,0,1,5
3,2,9,0,5,0,0,0,0,0,0,2,1,6,1,65,9,1747,1,12,1,2,4,512682,198090,41,4,2,6,33,3,4008,3,40,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,65,9,3,0,0,0,0,0,9,1,7
2,2,3,0,18,0,1,0,0,0,0,1,1,6,1,19,4,1598,1,8,1,2,2,435359,396447,14,2,2,1,215,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,2,1,17,4,3,0,0,0,0,0,3,1,1
1,2,3,0,17,0,0,0,0,0,0,3,1,6,1,25,5,1598,1,8,1,1,4,322784,178477,62,4,1,2,741,6,0,6,40,0,4,6,0,0,0,1,1,1,0,0,1,1,2,1,1,25,5,1,0,0,0,0,0,3,1,5
3,2,1,0,13,0,1,0,0,0,0,3,1,1,1,31,6,1598,1,8,1,1,2,530200,179230,1,2,1,3,1,3,3212,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,1,1,1,31,6,3,0,0,0,0,0,1,1,2
3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,25,5,1596,1,2,1,4,1,407956,284676,20,1,4,1,300,6,0,6,30,0,4,6,0,0,0,4,1,1,0,0,1,2,4,3,2,25,5,3,6,9,0,0,0,0,1,10
3,3,9,0,2,0,0,0,0,0,0,3,1,6,1,45,7,1968,2,11,1,1,6,466139,99134,44,6,1,6,498,6,0,2,20,0,4,6,0,0,0,4,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,4,0,0,0,0,4,1,6,1,62,9,1968,2,4,3,2,3,455142,420098,12,3,2,4,187,6,343,6,60,3,4,6,1355,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,8,0,0,0,0,1,1,6,2,44,7,1896,2,10,1,1,4,507872,221575,40,4,1,7,421,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,7,9,8,0,0,0,0,1,1,6,1,73,10,2500,1,16,1,1,1,439686,114329,44,1,1,7,500,6,0,6,30,8,4,6,0,0,0,4,1,2,0,0,1,1,1,3,1,36,7,2,6,9,0,0,0,0,1,3
3,1,9,0,18,0,2,0,0,0,0,1,1,2,1,39,7,1956,2,5,1,2,2,467275,135420,44,2,2,6,497,3,31,6,30,3,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,39,7,3,0,0,0,0,0,9,1,10
3,1,11,0,18,0,8,0,0,0,0,4,1,1,1,49,8,4500,2,3,1,2,2,537090,187640,1,2,2,7,13,3,104,3,30,3,4,5,0,0,0,1,1,1,0,0,1,1,1,1,1,49,8,3,0,0,0,0,0,11,1,5
3,1,9,0,18,0,8,0,0,0,0,2,1,6,2,41,7,1598,1,10,1,2,2,439081,389141,14,2,2,4,215,3,6102,6,40,3,2,6,0,0,0,1,1,1,0,0,1,2,2,2,2,1,1,3,0,0,1,0,0,9,1,5
2,1,9,0,16,0,0,0,0,0,0,1,1,6,1,81,11,1588,1,16,1,5,2,385648,453470,12,2,5,6,180,3,682,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,81,11,2,0,0,0,0,0,9,1,4
3,6,9,0,2,0,0,0,0,0,0,4,1,6,2,38,7,1149,1,16,1,1,6,408880,283950,20,6,1,1,300,6,0,2,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,2,0,0,0,0,0,0,3,1,6,1,24,5,1598,1,8,1,1,2,321630,470180,3,2,1,2,61,6,0,6,30,0,4,6,0,0,0,4,1,1,0,2,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,16,0,0,1,7,6,0,3,1,1,1,19,4,1598,1,8,1,1,2,436560,275320,20,2,1,4,302,6,0,3,40,0,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,90,0,16,0,0,0,0,0,0,0,1,1,3,38,7,1598,1,8,1,1,2,492048,363842,32,2,1,5,353,5,162,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,19,0,2,0,0,0,0,0,0,2,1,6,1,48,8,2198,2,8,1,1,2,526070,170880,1,2,1,6,22,3,218,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,1,2,0,1,6,1,78,11,1598,1,21,1,2,3,629500,168090,46,3,2,7,541,3,28,6,40,0,4,6,0,0,0,1,1,1,0,0,2,1,2,2,2,72,10,3,0,0,1,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,6,2,23,5,1124,1,15,1,1,2,651643,306791,36,2,1,4,402,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,23,5,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,8,5,0,0,0,1,1,6,2,24,5,1229,1,8,1,3,2,449006,520314,17,2,3,7,243,4,6541,6,30,6,2,4,1272,0,5,1,1,1,0,0,1,1,1,1,2,24,5,3,0,0,0,0,0,9,1,1
2,1,9,0,18,0,0,0,0,0,0,1,1,6,1,30,6,1598,1,8,1,1,1,302564,381990,60,1,1,4,723,6,0,6,30,0,4,6,0,0,0,4,1,1,0,0,1,1,1,3,1,5,1,2,5,2,0,0,0,0,1,5
3,2,1,0,18,0,8,0,0,0,0,1,1,6,1,26,6,1598,1,8,1,1,2,532790,179230,1,2,1,4,8,3,2,6,30,3,4,6,0,0,4,4,4,1,0,0,1,1,1,1,1,26,6,3,0,0,0,0,0,1,1,4
3,1,9,0,3,0,1,0,0,0,0,2,1,1,2,35,6,1598,2,5,1,1,3,435840,390470,14,3,1,6,215,3,6102,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,7,0,6,0,0,0,0,1,1,2,1,25,5,1796,1,17,1,1,2,545640,259930,35,2,1,2,390,3,1134,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,0,1,6,3,38,7,1598,1,8,1,1,2,520110,190470,1,2,1,4,30,3,5,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,6,3,38,7,1598,1,8,1,1,1,464814,100648,44,1,1,2,498,6,0,6,30,0,4,6,0,0,4,1,1,1,0,0,1,2,1,3,1,6,2,3,1,1,0,0,0,0,1,1
3,2,9,0,18,0,8,1,0,0,0,2,1,6,2,60,9,1086,1,5,1,2,2,391380,296630,20,2,2,2,309,3,4039,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,2,60,9,3,0,0,0,0,0,9,1,6
3,1,8,0,18,0,8,0,10,3,2,1,1,1,1,50,8,1896,2,9,1,1,1,523770,181070,1,1,1,2,12,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,1,2,2,35,6,3,0,0,2,0,0,8,1,3
2,1,9,0,17,0,0,0,0,7,3,2,1,6,1,23,5,1590,1,14,3,1,1,336034,130596,52,1,1,6,608,3,361,6,60,0,4,6,0,0,0,6,2,2,0,0,2,1,1,1,1,23,5,2,0,0,0,0,0,9,3,5
2,1,11,0,18,0,1,0,0,0,0,0,1,1,3,38,7,1598,1,8,1,1,1,508170,173840,1,1,1,5,25,5,0,6,30,6,2,3,30,0,5,1,1,1,0,0,1,2,1,2,2,65,9,2,0,0,0,4,0,11,1,3
3,1,9,0,9,0,5,0,0,0,0,4,1,6,1,23,5,1999,1,9,1,1,2,351633,171895,52,2,1,6,605,4,3128,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,3,0,13,0,0,1,0,1,0,4,1,6,1,18,4,124,1,1,1,3,4,527535,147790,45,4,3,1,513,3,2044,6,40,0,4,6,0,0,0,4,7,2,0,0,1,1,1,1,1,18,4,3,0,0,0,0,0,3,1,8
3,2,20,0,18,0,0,0,0,0,0,1,1,2,1,61,9,1598,1,8,1,1,2,574260,158310,46,2,1,6,542,1,20,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,2,1,55,8,3,0,0,0,0,0,20,3,4
3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,29,6,1396,1,13,1,1,2,576539,167439,46,2,1,2,544,3,2,3,30,0,4,6,0,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,16,0,0,0,0,0,0,1,1,6,1,81,11,999,1,8,3,2,2,332313,636365,95,2,2,5,914,3,72,6,60,0,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,81,11,2,0,0,0,0,0,9,1,5
3,2,9,0,10,0,1,0,0,0,0,2,1,6,1,44,7,1598,1,8,1,6,2,302054,200820,62,2,6,3,744,4,4275,6,30,3,4,6,0,0,0,1,8,2,0,0,2,1,6,2,2,14,3,3,0,0,2,0,0,9,1,5
3,2,9,0,18,0,0,0,0,4,6,2,1,6,1,32,6,1686,2,10,1,1,2,427375,285590,23,2,1,3,290,1,6,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,32,6,3,0,0,0,0,0,9,1,3
3,1,9,0,9,0,6,0,0,6,0,3,1,1,2,48,8,1299,1,11,1,1,2,342459,385166,5,2,1,7,91,3,562,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,8,0,14,0,0,0,0,0,0,1,1,1,1,27,6,1598,2,3,1,1,2,427170,568421,10,2,1,7,148,3,191,6,30,0,4,6,0,0,0,4,1,1,0,0,1,1,1,3,2,17,4,3,5,1,0,0,0,0,1,1
3,2,4,0,18,0,8,0,0,0,0,1,1,6,1,34,6,1598,1,8,1,1,2,529460,182630,1,2,1,3,2,5,0,6,30,3,4,5,0,0,1,4,1,1,0,0,1,1,1,1,1,34,6,3,0,0,0,0,0,4,1,6
3,1,9,0,17,0,8,0,0,0,0,3,1,6,3,38,7,1199,1,14,1,2,2,370970,428990,4,2,2,7,75,3,678,1,50,1,2,3,678,0,0,4,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,4,0,0,0,0,1,1,1,2,44,7,2979,1,14,1,1,2,528960,404873,16,2,1,5,233,4,1219,6,30,2,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,2,9,0,10,0,1,0,0,1,10,3,1,6,2,79,11,1275,1,18,3,1,2,250939,50647,50,2,1,4,584,6,0,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,79,11,2,0,0,0,0,0,9,3,9
3,2,9,0,17,0,1,0,0,0,0,3,1,6,2,26,6,1296,1,8,1,2,2,389120,397990,6,2,2,4,110,5,0,6,30,3,2,6,0,0,5,4,1,1,0,0,1,1,2,1,2,26,6,3,0,0,0,0,0,9,1,4
3,1,9,0,4,0,1,0,0,0,0,1,1,2,2,29,6,1596,1,12,2,1,2,291994,93958,50,2,1,5,581,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,11,0,16,0,0,1,0,1,0,0,1,1,1,34,6,9600,2,15,2,2,1,283364,689439,96,1,2,2,939,4,9124,6,60,0,4,6,0,0,0,1,5,2,0,0,2,1,1,2,2,26,6,3,0,0,0,4,0,11,3,5
3,1,9,0,18,0,1,0,0,0,0,1,1,6,2,21,5,1796,1,8,1,1,2,354560,429660,4,2,1,6,79,3,6,3,30,6,2,4,6243,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,5,0,4,0,0,0,0,4,1,1,1,20,4,1999,1,9,1,2,2,393021,310215,21,2,2,4,254,3,5,1,50,1,4,1,6,0,0,7,1,1,0,0,2,1,1,1,1,20,4,3,0,0,0,0,0,9,1,4
3,1,9,0,18,0,8,0,0,0,0,2,1,2,1,25,5,1686,2,10,1,2,2,468753,413634,14,2,2,5,211,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,25,5,3,0,0,0,0,0,9,1,3
3,1,9,0,18,0,1,0,0,0,0,1,1,1,1,48,8,1968,2,6,1,1,1,526140,164080,1,1,1,5,21,3,232,6,30,3,4,3,232,0,0,4,1,1,0,0,1,1,1,3,1,22,5,3,5,1,0,0,2,0,1,2
3,1,9,0,18,0,0,5,0,2,11,1,1,6,1,33,6,1598,1,8,1,2,1,410732,350006,21,1,2,2,256,5,116,6,60,0,4,6,0,0,0,6,2,2,0,0,2,1,2,2,2,22,5,3,0,0,1,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,1,1,38,7,1598,1,8,1,1,2,452432,209354,43,2,1,5,482,3,40,3,70,0,4,6,0,0,0,6,1,1,4,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,0,0,0,0,0,2,1,6,1,37,7,1339,1,13,1,2,2,408780,284500,20,2,2,3,300,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,2,2,1,50,8,3,0,0,1,0,0,9,1,2
3,1,9,0,18,0,8,0,4,0,0,1,1,2,2,25,5,1149,1,13,1,1,2,531170,186360,1,2,1,1,3,3,503,2,20,3,4,6,0,0,0,1,1,2,0,0,1,1,1,1,2,25,5,3,0,0,0,0,0,9,1,2
3,2,9,0,18,0,1,0,0,0,0,1,1,6,2,40,7,1598,1,9,1,1,2,431683,266071,23,2,1,2,294,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,1,1,2,40,7,3,0,0,0,0,0,9,1,8
3,1,9,0,9,0,2,0,0,0,0,3,1,6,1,71,10,1398,1,1,3,1,2,334515,378173,7,2,1,2,130,4,5133,6,60,3,4,5,0,0,0,1,1,1,0,0,2,1,1,2,2,34,6,3,0,0,1,0,0,9,3,9
2,2,5,0,14,0,1,0,0,0,0,1,1,6,1,32,6,955,1,15,1,1,2,331450,385039,5,2,1,5,95,6,0,6,30,3,4,4,5151,0,0,1,1,1,4,0,2,1,1,1,1,32,6,2,0,0,0,0,0,5,1,1
3,2,9,0,3,0,0,0,0,0,0,2,1,1,2,47,8,1149,1,4,1,2,2,525720,270480,35,2,2,3,393,3,14,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,2,1,2,47,8,3,0,0,0,0,0,9,1,5
3,5,9,0,18,0,0,0,0,0,0,2,1,2,1,31,6,1598,2,2,1,2,5,588037,220456,42,5,2,6,451,3,12,3,70,0,4,6,0,0,0,1,4,2,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,19,0,3,0,1,0,0,0,0,2,1,1,1,50,8,1560,2,2,1,1,3,461932,150034,44,3,1,3,490,6,0,6,30,2,4,6,0,0,4,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,13,0,0,0,0,0,0,0,1,2,2,37,7,1490,1,9,1,1,2,582580,145680,46,2,1,3,536,3,274,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,13,0,0,0,0,0,0,4,1,6,1,38,7,2993,2,2,1,1,2,619092,309672,36,2,1,6,404,3,1074,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,3,0,18,0,8,0,0,7,0,4,1,6,1,20,4,124,1,4,3,1,2,342509,364134,7,2,1,7,130,4,5130,6,30,3,4,6,0,0,0,4,1,1,0,0,2,1,1,1,1,20,4,3,0,0,0,0,0,3,3,7
3,2,9,0,18,0,0,0,0,0,0,1,1,6,2,48,8,1200,1,2,1,4,2,507522,161272,45,2,4,7,510,3,245,6,50,0,4,6,0,0,0,7,4,1,0,0,2,1,1,1,2,48,8,3,0,0,0,0,0,9,1,4
3,2,9,0,18,0,1,0,0,0,0,1,1,6,1,17,4,1596,1,15,1,1,2,531850,184370,1,2,1,3,3,3,1200,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,5,6,3,1,2,2,35,6,1242,1,12,1,1,1,535980,192300,1,1,1,2,32,3,406,3,50,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,35,6,3,0,0,0,0,0,9,1,7
3,2,9,0,18,0,0,0,0,0,0,1,1,1,1,52,8,999,1,2,1,2,2,518570,182560,1,2,2,5,27,3,40,3,50,0,4,6,0,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,6,2,30,6,1596,1,2,1,2,2,376430,396650,6,2,2,7,112,4,5214,6,40,0,4,6,0,0,0,1,1,1,0,0,2,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,4,9,0,2,0,0,0,0,0,0,1,1,5,2,67,10,1598,1,8,1,1,4,383764,345931,21,4,1,3,253,6,68,6,30,0,4,6,0,0,0,1,5,2,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,1,0,0,0,0,1,1,6,1,18,4,1388,1,12,1,1,2,433492,390383,14,2,1,1,215,3,61,3,30,3,2,3,6102,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,4,0,0,0,0,0,0,2,1,6,1,49,8,1598,2,4,2,2,3,445869,482022,12,3,2,5,181,3,170,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,2,2,2,47,8,3,0,0,2,0,0,9,2,8
3,3,9,0,18,0,0,0,0,0,0,2,1,2,1,47,8,1598,1,8,1,1,3,559515,188689,42,3,1,3,452,3,127,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,18,0,1,0,0,0,0,4,1,1,2,65,9,1248,2,7,2,1,2,371848,862291,92,2,1,5,911,3,947,6,60,3,4,6,0,0,0,1,1,2,0,0,2,1,1,1,2,65,9,2,0,0,0,0,0,9,2,5
3,1,9,0,13,0,0,0,0,0,0,0,1,6,1,66,10,1560,2,1,3,1,4,457389,493512,12,4,1,1,181,4,1257,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,7,0,6,0,0,0,0,3,1,1,1,39,7,1598,1,8,1,1,2,453142,205941,43,2,1,5,482,6,320,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,1,0,9,0,8,5,0,0,0,3,1,6,1,18,4,1598,1,8,1,1,2,287895,683500,96,2,1,2,924,6,0,6,30,3,4,6,0,0,0,5,5,2,0,0,1,1,1,1,1,18,4,2,0,0,0,0,0,1,1,5
2,1,1,0,18,0,1,0,0,0,0,1,1,6,1,24,5,1598,1,8,1,1,2,570633,188284,42,2,1,7,450,6,0,2,30,3,4,6,0,0,5,4,1,1,0,0,1,1,1,1,1,24,5,2,0,0,0,0,0,1,1,2
3,2,9,0,18,0,0,0,0,0,0,1,1,1,2,40,7,1596,1,8,2,1,2,516071,128414,47,2,1,4,562,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,40,7,3,0,0,0,0,0,9,2,9
2,1,9,0,9,0,8,0,0,0,0,1,1,6,1,21,5,1390,1,15,1,5,2,437834,115169,44,2,5,3,500,6,0,6,40,3,2,6,0,0,0,1,1,1,0,0,1,1,2,2,2,14,3,3,0,0,2,0,0,9,1,1
3,1,9,0,9,0,5,0,0,0,0,1,2,6,1,40,7,1598,1,8,1,1,2,336290,396571,5,2,1,7,91,6,0,6,30,3,4,3,59,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,20,4,1248,1,5,3,6,5,318615,670349,95,5,6,7,923,3,720,3,50,0,4,6,0,0,0,1,1,1,0,0,1,1,6,2,1,18,4,3,0,0,2,0,0,9,2,5
3,1,9,0,5,0,0,0,0,0,0,1,1,6,1,21,5,1229,1,10,1,2,2,546590,184150,1,2,2,7,16,3,1153,6,30,0,4,6,0,0,0,4,1,2,0,0,1,1,2,2,2,21,5,3,0,0,2,0,0,9,1,1
3,1,9,0,18,0,8,5,0,1,0,1,1,6,1,20,4,1461,2,10,2,1,2,559169,193664,42,2,1,1,452,3,1023,6,30,6,2,4,185,0,5,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,3,0,18,0,8,0,0,0,0,1,1,6,1,27,6,108,1,5,1,1,2,531010,189470,1,2,1,6,31,3,504,6,30,6,2,4,138,0,5,4,1,1,0,0,1,1,1,1,1,27,6,3,0,0,0,0,0,3,1,3
3,1,9,0,18,0,8,0,0,0,0,1,1,1,1,58,9,1598,1,8,3,1,2,553761,314387,36,2,1,3,407,5,570,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,8,0,0,0,0,1,1,6,1,23,5,1896,2,9,1,4,2,414822,435187,13,2,4,3,200,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,2,1,1,23,5,3,0,0,0,0,0,9,1,1
2,2,1,0,18,0,1,0,0,0,0,3,1,6,1,29,6,1598,1,8,1,1,2,394410,804491,92,2,1,4,910,3,956,3,30,3,4,6,0,0,0,1,1,1,0,2,1,1,1,1,1,29,6,2,0,0,0,0,0,1,1,5
3,2,9,0,18,0,2,0,0,0,0,3,1,2,1,75,10,1596,1,1,1,2,2,532860,346465,32,2,2,5,350,5,885,6,50,6,4,4,1183,0,0,1,1,1,0,0,1,1,2,1,1,75,10,3,0,0,0,0,0,9,1,6
3,1,9,0,16,0,0,0,0,7,1,1,1,2,1,46,8,1999,1,13,2,1,1,458519,414379,14,1,1,4,211,6,0,6,60,0,4,6,0,0,0,6,1,2,0,0,2,1,1,1,1,46,8,3,0,0,0,0,0,9,2,5
3,1,9,0,16,0,0,1,0,0,0,3,1,6,2,42,7,1598,1,8,2,1,2,466017,336303,31,2,1,2,347,6,0,6,60,0,4,6,0,0,0,1,1,2,5,0,2,1,1,1,2,42,7,3,0,0,0,0,0,9,2,5
3,2,9,0,18,0,3,0,0,0,0,3,1,6,1,45,7,1598,1,8,2,4,2,503557,307454,32,2,4,2,355,3,6121,1,30,1,4,6,0,0,0,4,1,2,0,0,1,1,2,2,2,23,5,3,0,0,1,0,0,9,2,7
3,2,9,0,18,0,1,1,0,0,0,1,1,6,2,17,4,1388,1,13,1,2,2,360397,392704,7,2,2,2,128,3,49,6,30,3,4,3,573,0,0,1,1,2,0,0,2,1,2,1,2,17,4,3,0,0,0,0,0,9,1,1
3,1,9,0,18,0,0,2,0,0,0,1,1,6,2,20,4,1242,1,16,1,2,2,625410,144100,46,2,2,7,533,6,1721,6,60,0,4,6,0,0,0,6,1,2,7,0,2,1,2,2,2,24,5,3,0,0,1,0,0,9,1,5
3,1,9,0,7,0,1,0,0,0,0,1,1,6,1,51,8,1997,2,7,1,1,1,540870,182750,1,1,1,4,17,3,112,6,30,6,2,3,124,0,5,1,1,1,0,0,1,1,1,3,1,50,8,3,1,1,0,0,2,0,1,2
3,2,9,0,3,0,1,0,0,0,0,2,1,1,2,20,4,998,1,8,1,1,3,604000,148000,46,3,1,5,530,3,28,6,50,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,20,4,3,0,0,0,0,0,9,1,7
3,1,9,0,11,0,2,0,0,0,0,1,1,6,1,26,6,1596,1,12,1,2,3,545447,102009,47,3,2,7,554,4,2109,6,30,3,4,6,0,0,8,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,4,0,8,0,0,0,0,1,1,6,1,32,6,3189,1,9,1,1,2,435090,281500,20,2,1,1,302,3,444,1,30,1,2,4,4109,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,4,9,0,4,0,0,0,0,0,0,1,1,6,1,62,9,1198,1,5,1,1,4,558149,104392,47,4,1,4,556,3,2270,6,30,0,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,2,9,0,2,0,0,0,4,0,0,2,1,6,3,38,7,1560,2,3,1,1,4,436073,428721,13,4,1,3,204,6,0,6,30,0,4,6,0,0,0,4,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,17,0,18,0,0,0,0,0,0,1,1,1,1,49,8,1598,2,5,3,1,2,361805,352315,7,2,1,5,129,6,0,6,60,0,4,6,0,0,0,6,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,1,0,0,0,0,1,1,6,1,67,10,1598,1,8,1,1,2,576893,168256,46,2,1,3,544,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,1,1,2,1,23,5,1598,1,5,2,1,2,326190,675760,95,2,1,4,923,4,900,6,30,0,4,6,0,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,9,0,6,0,0,0,0,4,1,6,2,45,7,899,1,1,2,1,2,481005,203365,43,2,1,5,480,6,1852,6,30,8,4,6,1852,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
